PLATE,MJD,FIBERID,SDSS Name,RA,DEC,Z,r_mag,Cluster_ID,Group_ID,Anomaly_Type
3679,55209,668,075157.32+522309.1,117.98884481131066,52.385888751593846,2.025,20.430965423583984,0,2,Heavy Red
6438,56367,110,112347.70+314818.4,170.94875049697646,31.80513749979845,2.145,20.174489974975586,0,2,Heavy Red
6646,56389,310,113152.15+435318.3,172.96731227168442,43.888434080658605,2.14,19.381046295166016,0,2,Heavy Red
5849,56033,614,121409.72+171626.5,183.54050379610993,17.27403933243769,1.93,19.43304443359375,0,2,Heavy Red
5422,55986,82,131419.96+105044.6,198.5831679392602,10.845732276651175,1.96,19.780147552490234,0,2,Heavy Red
7123,56726,142,141617.46+634546.1,214.07278819527875,63.76281032572293,2.148,19.9250545501709,0,2,Heavy Red
4090,55500,350,215304.83+031354.2,328.2701319247262,3.231745989448697,2.148,19.864566802978516,0,2,Heavy Red
7580,56955,978,220742.22+233238.4,331.9259368986784,23.544019271706073,2.08,20.548187255859375,0,2,Heavy Red
7596,56945,708,235714.17+201103.0,359.3090756049059,20.184194052838134,2.137,20.109542846679688,0,2,Heavy Red
1949,53433,521,100123.67+333235.4,150.348625,33.543186,2.04487,19.497928619384766,0,2,Heavy Red
4534,55863,461,000151.24+084413.3,0.46353184005386083,8.737028828950306,1.89,20.924875259399414,1,2,Heavy Red
6173,56238,842,000620.13+174918.7,1.583908325303014,17.821885036283664,2.37,20.04302406311035,0,2,Heavy Red
4223,55451,378,004551.70-003106.4,11.465428888000702,-0.5184693972049884,2.31,20.31346321105957,0,2,Heavy Red
7046,56568,10,012439.95-052353.4,21.166471619403424,-5.398192363313734,2.381,22.105560302734375,0,2,Heavy Red
3672,55484,84,075300.83+395455.7,118.25349650937336,39.915480177878166,2.335,20.901878356933594,2,2,Heavy Red
3829,55300,762,100421.81+001912.2,151.09090951725742,0.320075236143879,2.37,20.953298568725586,1,2,Heavy Red
3937,55352,419,154034.08+185709.6,235.14203273806925,18.952693399294688,2.028,20.931344985961914,0,2,Heavy Red
7626,56934,750,015530.74+193835.7,28.878095183288224,19.64326689605553,1.9349455833435059,20.938934326171875,2,2,Heavy Red
4448,55538,754,074334.62+313051.2,115.89424990177528,31.514231947442113,2.422,19.43813133239746,2,2,Heavy Red
7057,56593,478,023953.27-080630.6,39.9719639883858,-8.108522942871282,2.144,20.37515640258789,2,2,Heavy Red
7820,56984,338,025513.07-004415.8,43.804482524004904,-0.7377355500122335,2.026,20.56314468383789,0,2,Heavy Red
7878,57340,535,025223.62-042627.8,43.09844780534994,-4.441070768807786,2.362900733947754,20.054109573364258,1,2,Heavy Red
5812,56354,128,090358.13+330847.1,135.9922153660575,33.1464295750084,2.02,20.5703182220459,0,2,Heavy Red
8831,57448,592,091235.13+402426.7,138.14641157094724,40.407432993765184,2.237,19.765775680541992,2,2,Heavy Red
5380,55980,692,114401.01+101433.6,176.0042451818819,10.2426672311346,2.385,20.34128761291504,0,2,Heavy Red
6417,56308,778,104903.32+243154.6,162.2638655137897,24.531835316541734,2.403,20.413759231567383,1,2,Heavy Red
